"url","Ulica","Povrsina","Vrsta","Korisnik","Nacin koristenja","Djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KIKIĆEVA%200024","KIKIĆEVA 0024","17,59","garaža","PUCINA IVANKA","ugovor o zakupu","smještaj automobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KIKIĆEVA%200024","KIKIĆEVA 0024","17,00","garaža","ŽILIĆ KATARINA","ugovor o zakupu","smještaj automobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KIKIĆEVA%200026","KIKIĆEVA 0026","17,39","garaža","VLADO BEDE","ugovor o zakupu","smještaj vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KIKIĆEVA%200026","KIKIĆEVA 0026","17,39","garaža","ŽIVANOVIĆ ŽELJKO","ugovor o zakupu","smještaj osobnog vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KIKIĆEVA%200026","KIKIĆEVA 0026","20,00","garaža","ŠTIMAC MILIVOJ","ugovor o zakupu","smještaj automobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KIKIĆEVA%200026","KIKIĆEVA 0026","21,00","garaža","IVA ŽIVKOVIĆ","ugovor o zakupu","smještaj osobnog vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLAIĆEVA%200011/C","KLAIĆEVA 0011/C","116,58","poslovni prostor","I. tehnička škola Tesla","ugovor o korištenju","potrebe odvijanja programa tjelesne i zdravstvene kulture."
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLAIĆEVA%200044","KLAIĆEVA 0044","14,20","garaža","RETEL D.O.O.","ugovor o zakupu","smještaj automobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLAIĆEVA%200044","KLAIĆEVA 0044","18,00","garaža","DESAR PROJEKTIRANJE D.O.O.","ugovor o zakupu","smještaj autobobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLAIĆEVA%200044","KLAIĆEVA 0044","15,00","garaža","HORVAT GORDANA","ugovor o zakupu","smještaj automobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLAIĆEVA%200044","KLAIĆEVA 0044","111,04","poslovni prostor","DOM ZDRAVLJA ZAGREB-ZAPAD","upravljanje i korištenje","zdravstvene djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLAIĆEVA%200062","KLAIĆEVA 0062","11,02","poslovni prostor","POVALEC JADRANKA","ugovor o zakupu","frizerska"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVA%200019","KLEKOVA 0019","102,69","poslovni prostor","PREDRAG TODOROVIĆ","ugovor o privremenom korištenju","potrebe ateljea"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200030","KLEKOVAČKA 0030","78,62","poslovni prostor","DJEČJI VRTIĆ ""DJEČJA IGRA""","ugovor o zakupu","za obavljanje djelatnosti predškolskog odgoja i obrazovanja i pružanja skrbi o djeci rane i predškolske dobi, ostvarivanje programa njege, odgoja, obrazovanja, zdravstvene zaštite, prehrane djece predškolske dobi u skladu s razvojnim osobinama i potrebama djece te socijalnim, kulturnim, vjerskim i drugim potrebama obitelji"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200030","KLEKOVAČKA 0030","18,00","poslovni prostor","HORUS D.O.O.","ugovor o zakupu","optičarska djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200030","KLEKOVAČKA 0030","17,00","poslovni prostor","HORUS D.O.O.","ugovor o zakupu","trgovina očnim ortopedskim pomagalima i prodaja trgovačke robe vezane za održavanje i čišćenje naočala, naočalnih i kontaktnih leća i skladišta"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200030","KLEKOVAČKA 0030","20,00","poslovni prostor","NIKOLINA LACKOVIĆ","ugovor o zakupu","frizerska djelatnost"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200030","KLEKOVAČKA 0030","40,40","poslovni prostor","PREDRAG JEFTIĆ","ugovor o zakupu","kemijsko čišćenje odjeće"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200030","KLEKOVAČKA 0030","40,00","poslovni prostor","PREDRAG JEFTIĆ","ugovor o zakupu","kemijsko čišćenje odjeće"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200030","KLEKOVAČKA 0030","62,28","poslovni prostor","SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - GRADSKA ORGANIZACIJA SDP ZAGREB","ugovor o privremenom korištenju","za rad mjesne organizacije"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200032","KLEKOVAČKA 0032","41,00","poslovni prostor","DJEČJI VRTIĆ ""DJEČJA IGRA""","ugovor o zakupu","dječji vrtić"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200032","KLEKOVAČKA 0032","40,69","poslovni prostor","IVANJKO BARBARA","ugovor o zakupu","frizerske djelatnosti za žene"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KLEKOVAČKA%200032","KLEKOVAČKA 0032","18,00","poslovni prostor","MIDL LINE d.o.o.","ugovor o zakupu","uredska djelatnosti: posredovanje na domaćem i inozemnom tržištu"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20ADAMA%200007","KNEZA ADAMA 0007","55,54","poslovni prostor","SEFEROVIĆ-ZENKO HERMEŠĆEC AMARELA","ugovor o zakupu","stomatološka ordinacija"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20BORNE%200003","KNEZA BORNE 0003","155,00","poslovni prostor","DOM ZDRAVLJA ZAGREB - CENTAR","upravljanje i korištenje","zdravstvene djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200006","KNEZA MISLAVA 0006","38,33","poslovni prostor","HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI","ugovor o privremenom korištenju","potrebe rada stranke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200006","KNEZA MISLAVA 0006","28,72","poslovni prostor","HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI","ugovor o korištenju","za potrebe rada stranke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200006/010","KNEZA MISLAVA 0006/010","294,88","poslovni prostor","HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI","ugovor o privremenom korištenju","potrebe rada stranke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200009","KNEZA MISLAVA 0009","127,86","poslovni prostor","ŠIMUŠIĆ D.O.O.","ugovor o zakupu","ugostiteljske djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200009/011","KNEZA MISLAVA 0009/011","273,39","poslovni prostor","BRAXEA DOO","ugovor o zakupu","trgovačke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011","KNEZA MISLAVA 0011","22,10","poslovni prostor","DRUŠTVO ZA PSIHOLOŠKU POMOĆ ""MODUS""","korisnik prostora bez ugovora",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011","KNEZA MISLAVA 0011","15,00","garaža","HRVATSKI ZRAKOPLOVNI SAVEZ","korisnik prostora bez ugovora",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011","KNEZA MISLAVA 0011","47,93","poslovni prostor","SUVLASNICI ZGRADE KNEZA MISLAVA 11 I 11/1","bespravni korisnik",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011","KNEZA MISLAVA 0011","126,00","poslovni prostor","REPUBLIKA HRVATSKA-MINISTARSTVO DRŽAVNE IMOVINE","u korištenju tijela državne uprave",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011","KNEZA MISLAVA 0011","63,00","poslovni prostor","OBROVAC DRAŽEN","korisnik prostora bez ugovora",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011","KNEZA MISLAVA 0011","48,40","poslovni prostor","NEZAVISNI KULTURNI CENTAR ""POGON""","korisnik prostora bez ugovora",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011","KNEZA MISLAVA 0011","18,35","poslovni prostor","HRVATSKI KAJAKAŠKI SAVEZ","korisnik prostora bez ugovora",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011","KNEZA MISLAVA 0011","17,39","poslovni prostor","TOMASOVIĆ BRANKO","korisnik prostora bez ugovora",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200011%20DV","KNEZA MISLAVA 0011 DV","172,94","poslovni prostor","DRUŠTVO ZA PSIHOLOŠKU POMOĆ","ugovor o privremenom korištenju","potrebe rada udruge"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","79,08","poslovni prostor","FRANO DUSPARA","bespravni korisnik",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","10,00","garaža","VRSALOVIĆ BORIS","ugovor o zakupu","smjještaj osobnog vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","13,50","garaža","SVEDREC VLATKA","ugovor o zakupu","smještaj osobnog vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","201,54","poslovni prostor","SASA FARMACIJA DOO","ugovor o zakupu","trgovačke djelatnosti, te pružanja usluga sportske i rekreativne pripreme i poduke, vježbanja u svrhu poboljšanja kvalitete života i fizičke kondicije, izložbi i kreativnih radionica"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","12,75","garaža","PREVIŠIĆ VLATKO","ugovor o zakupu","smještaj osobnog vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","12,46","garaža","PREMUŽIĆ BLANKA","ugovor o zakupu","smještaj osobnog vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","48,50","poslovni prostor","NACIONALNA ZAJEDNICA BUGARA U REPUBLICI HRVATSKOJ / PREDSTAVNIK BUGARSKE NACIONALNE MANJINE GRADA ZAGREBA","ugovor o privremenom korištenju","za potrebe rada Predstavnika i nacionalne udruge"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","26,00","poslovni prostor","JANDRIĆ STJEPAN","ugovor o zakupu","vulkanizer"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","79,88","poslovni prostor","KONZUM D.D.","ugovor o zakupu","trgovina"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","14,57","poslovni prostor","DAJČAR MARIO","ugovor o zakupu","popravak obuće i izrada ključeva"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","42,10","poslovni prostor","HRVATSKA UDRUGA SRČANIH BOLESNIKA ""SRCE""","ugovor o privremenom korištenju","potrebe rada udruge"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","19,20","poslovni prostor","MEŠIĆ SENEF","ugovor o zakupu","izrada svih vrsta spiralnih opruga"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200013","KNEZA MISLAVA 0013","133,09","poslovni prostor","HRVATSKA SELJAČKA STRANKA - ŽUPANIJSKA ORGANIZACIJA ZAGREBAČKE ŽUPANIJE","ugovor o privremenom korištenju","potrebe rada stranke"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MISLAVA%200015","KNEZA MISLAVA 0015","12,00","garaža","STEVOVIĆ ANA","ugovor o zakupu","smještaj automobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MUTIMIRA%200005","KNEZA MUTIMIRA 0005","46,18","poslovni prostor","HRVATSKI FENIKS UDRUGA OBITELJI ZATOČENIH I NESTALIH HRVATSKIH BRANITELJA","ugovor o korištenju","administrativne poslove, telefonske kontakte sa članstvom i strankama, sastanke tijela upravljanja, izradu projekata, provođenje aktivnosti vezanih uz kreativnu radionicu, dane otvorenih vrata, održavanje tribina, priprema materijala za provođenje projekata"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MUTIMIRA%200005","KNEZA MUTIMIRA 0005","157,15","poslovni prostor","VUKOVARSKE MAJKE - UDRUGA RODITELJA I OBITELJI ZAROBLJENIH I NASILNO ODVEDENIH HRVATSKIH BRANITELJA","ugovor o korištenju","savjetodavne usluge, administrativne usluge, organiziranje radionica psihosocijalne pomoći, održavanje sastanaka sa predstavnicima institucija, udruga i organizacija iz Republike Hrvatske i na međunarodnom nivou i korespodencija"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MUTIMIRA%200005","KNEZA MUTIMIRA 0005","67,14","poslovni prostor","UDRUGA BOJNA FRANKOPAN","ugovor o korištenju","održavanje sastanaka tijela udruge, druženja i provođenje projekata"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MUTIMIRA%200005","KNEZA MUTIMIRA 0005","189,17","poslovni prostor","SAVEZ UDRUGA OBITELJI ZATOČENIH I NESTALIH HRVATSKIH BRANITELJA","ugovor o korištenju","savjetodavne usluge, informiranje članova o procesu rješavanja pitanja nestalih osoba, koordiniranje između članova obitelji zatočenih i nestalih hrvatskih branitelja i institucija državne i lokalne razine, administriranje, organiziranje i provođenje kreativnih radionica, osmišljavanje i provođenje projekata vezanih za pitanje nestalih osoba kao i za pitanje pružanja podrške starijim, oboljelim i nemoćnim članovima"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20MUTIMIRA%200005","KNEZA MUTIMIRA 0005","397,36","poslovni prostor","REPUBLIKA HRVATSKA / REPUBLIKA HRVATSKA-MINISTARSTVO DRŽAVNE IMOVINE","u korištenju tijela državne uprave",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEZA%20VIŠESLAVA%200001","KNEZA VIŠESLAVA 0001","15,00","garaža","LOVOŠEVIĆ HRVOJE","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEŽIJA%200003","KNEŽIJA 0003","19,57","garaža","VLAŠIĆ NEVEN","ugovor o zakupu","smještaj osobnog vozila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEŽIJA%200003","KNEŽIJA 0003","18,97","garaža","MIKLEC VERICA","ugovor o zakupu","smještaj osobnog automobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KNEŽIJA%200005","KNEŽIJA 0005","19,57","garaža","KSENIJA MARIN","ugovor o zakupu","smještaj osobnog automobila"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOLAROVA%200004","KOLAROVA 0004","76,34","poslovni prostor","ĐUZEL IZET","ugovor o zakupu","atelje"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOLAROVA%200008","KOLAROVA 0008","38,21","poslovni prostor","MARIĆ SLAVKO","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOLAROVA%200008","KOLAROVA 0008","43,02","poslovni prostor","MARIĆ SLAVKO","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOMBOLOVA%200004","KOMBOLOVA 0004","285,35","poslovni prostor","Boksački klub ""Coloseum""","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KORDUNSKA%200004","KORDUNSKA 0004","39,15","poslovni prostor","DOM ZDRAVLJA ZAGREB-ZAPAD","upravljanje i korištenje","zdravstvene djelatnosti"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KORDUNSKA%200007","KORDUNSKA 0007","70,16","poslovni prostor","DJEČJI VRTIĆ KRIJESNICE","ugovor o zakupu","predškolski odgoj i naobrazba te skrb o djeci predškolske dobi"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOSNICA","KOSNICA","1.538,02","poslovni prostor","HRVATSKI CRVENI KRIŽ, GRADSKO DRUŠTVO CRVENOG KRIŽA ZAGREB","ugovor o korištenju","prenoćište u svrhu privremenog smještaja beskućnika"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOTURAŠKA%20CESTA%200001","KOTURAŠKA CESTA 0001","246,72","poslovni prostor","AIKIDO DRUŠTVO ""ZAGREB""","ugovor o korištenju","za potrebe održavanja poduke i treninga na kojima se sustavno izlažu i prakticiraju vježbe aikida za razvoj uma i tijela za sve dobne uzraste, promicanje, razvitak i unapređenje rekreacije i zdravih i aktivnih stilova života."
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOTURAŠKA%20CESTA%200001","KOTURAŠKA CESTA 0001","400,00","poslovni prostor","GRADSKA UDRUGA NARODNIH PERFORMERA - GRUNPF","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOTURAŠKA%20CESTA%200003","KOTURAŠKA CESTA 0003","40,00","poslovni prostor","VEIMAR D.O.O.","ugovor o zakupu","ugostiteljske djelatnosti - caffe bar"
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOTURAŠKA%20CESTA%200003/A","KOTURAŠKA CESTA 0003/A","240,00","poslovni prostor","SAVEZ IZVIĐAČA HRVATSKE","ugovor o korištenju","Za potrebe sastanaka i radionica sa članovima na kojima bi se provodio ekološki dio izviđačkog programa, obilježavanje dana planeta zemlje, dana voda, dana šuma, sat za planetu zemlju, osmišljavanje i provođenje ekoloških akcija, tematskih radionica vezanih za zaštitu okoliša, predavanja i radionica stručnjaka s područja zaštite okoliša i održivog razvoja, prikupljanja i recikliranje sekundarnih sirovina, uređivanje i održavanje okućnice prostora, edukacije voditelja udruga o ekološkom logorovanju te kao info punkt za akciju Zelena čistka, info točka za svjetsku ekološku akciju Clean up the world te za prikupljanje čepova za Udrugu oboljelih od leukemije i limfoma Hrvatske."
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOTURAŠKA%20CESTA%200035","KOTURAŠKA CESTA 0035","358,77","poslovni prostor","UNIJA METALI DOO","sudski i ostali postupci u tijeku-Grad nije u posjedu",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOTURAŠKA%20CESTA%200041","KOTURAŠKA CESTA 0041","25,00","poslovni prostor","RISTESKI DARKO","korisnik prostora bez ugovora",""
"http://www1.zagreb.hr/zagreb/gradskaimovina.nsf/FLPrikaz?OpenForm&RestrictToCategory=KOTURAŠKA%20CESTA%200041","KOTURAŠKA CESTA 0041","139,00","poslovni prostor","RISTESKI DARKO","korisnik prostora bez ugovora",""
