godina,upravaid,uprava,sumarijaid,sumarija,vrstaid,vrstadrva,doznaceno
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,01,HRAST LUŽNJAK,63752
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,12,JASEN POLJSKI,16370
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,15,JASEN AMERIČKI,296
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,16,GRAB OBIČNI,11142
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,22,KLEN,816
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,26,BRIJEST VEZ,3251
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,27,BAGREM,87
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,38,VOĆKE OSTALE,48
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,39,OSTALA TVRDA BJELOGORICA,178
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,01,Šumarija Cerna,59,OSTALA MEKA BJELOGORICA,48
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,01,HRAST LUŽNJAK,13865
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,12,JASEN POLJSKI,11939
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,15,JASEN AMERIČKI,2712
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,16,GRAB OBIČNI,3027
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,22,KLEN,1843
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,26,BRIJEST VEZ,637
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,27,BAGREM,984
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,28,ORAH CRNI,240
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,39,OSTALA TVRDA BJELOGORICA,18
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,42,LIPA,1648
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,43,JOHA CRNA,428
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,46,BIJELA VRBA,296
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,02,Šumarija Gunja,50,DOMAĆE TOPOLE,731
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,01,HRAST LUŽNJAK,1015
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,04,HRAST CER,2357
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,12,JASEN POLJSKI,1469
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,15,JASEN AMERIČKI,85
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,16,GRAB OBIČNI,1983
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,22,KLEN,98
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,26,BRIJEST VEZ,133
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,27,BAGREM,355
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,28,ORAH CRNI,36
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,38,VOĆKE OSTALE,31
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,39,OSTALA TVRDA BJELOGORICA,1615
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,42,LIPA,10319
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,46,BIJELA VRBA,91
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,58,EA.TOPOLE,429
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,03,Šumarija Ilok,63,CRNI BOR,53
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,04,Šumarija Lipovac,01,HRAST LUŽNJAK,6776
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,04,Šumarija Lipovac,12,JASEN POLJSKI,5051
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,04,Šumarija Lipovac,16,GRAB OBIČNI,15148
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,04,Šumarija Lipovac,22,KLEN,943
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,04,Šumarija Lipovac,26,BRIJEST VEZ,858
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,04,Šumarija Lipovac,38,VOĆKE OSTALE,4
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,04,Šumarija Lipovac,42,LIPA,15
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,04,Šumarija Lipovac,50,DOMAĆE TOPOLE,53
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,01,HRAST LUŽNJAK,7408
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,04,HRAST CER,4493
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,12,JASEN POLJSKI,6408
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,16,GRAB OBIČNI,8353
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,22,KLEN,870
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,26,BRIJEST VEZ,2013
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,27,BAGREM,9633
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,28,ORAH CRNI,439
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,31,TREŠNJA DIVLJA,325
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,38,VOĆKE OSTALE,22
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,39,OSTALA TVRDA BJELOGORICA,242
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,46,BIJELA VRBA,78
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,50,DOMAĆE TOPOLE,88
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,59,OSTALA MEKA BJELOGORICA,359
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,61,OBIČNA SMREKA,2060
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,62,BIJELI-OBIČNI BOR,82
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,67,AMERIČKI BOROVAC,1070
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,70,ARIŠ EVROPSKI,737
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,05,Šumarija Mikanovci,78,DUGLAZIJA,1197
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,01,HRAST LUŽNJAK,31315
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,12,JASEN POLJSKI,6245
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,15,JASEN AMERIČKI,169
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,16,GRAB OBIČNI,16141
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,22,KLEN,2949
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,26,BRIJEST VEZ,1012
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,27,BAGREM,69
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,39,OSTALA TVRDA BJELOGORICA,1736
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,42,LIPA,4
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,46,BIJELA VRBA,29
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,50,DOMAĆE TOPOLE,59
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,07,Šumarija Otok,59,OSTALA MEKA BJELOGORICA,429
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,01,HRAST LUŽNJAK,13921
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,12,JASEN POLJSKI,15326
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,16,GRAB OBIČNI,3632
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,22,KLEN,3179
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,26,BRIJEST VEZ,2579
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,38,VOĆKE OSTALE,1943
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,39,OSTALA TVRDA BJELOGORICA,82
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,47,BIJELA TOPOLA,964
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,59,OSTALA MEKA BJELOGORICA,83
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,09,Šumarija Strizivojna,79,OSTALA CRNOGORICA,286
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,01,HRAST LUŽNJAK,14131
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,12,JASEN POLJSKI,5054
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,15,JASEN AMERIČKI,3617
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,16,GRAB OBIČNI,1472
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,22,KLEN,19
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,26,BRIJEST VEZ,20
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,42,LIPA,46
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,46,BIJELA VRBA,76
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,10,Šumarija Strošinci,50,DOMAĆE TOPOLE,136
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,01,HRAST LUŽNJAK,12193
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,04,HRAST CER,137
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,12,JASEN POLJSKI,6092
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,15,JASEN AMERIČKI,57
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,16,GRAB OBIČNI,13833
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,22,KLEN,2262
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,26,BRIJEST VEZ,375
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,31,TREŠNJA DIVLJA,346
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,38,VOĆKE OSTALE,223
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,39,OSTALA TVRDA BJELOGORICA,347
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,42,LIPA,22
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,50,DOMAĆE TOPOLE,64
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,12,Šumarija Vinkovci,59,OSTALA MEKA BJELOGORICA,40
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,01,HRAST LUŽNJAK,12706
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,12,JASEN POLJSKI,14471
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,16,GRAB OBIČNI,19681
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,22,KLEN,4745
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,26,BRIJEST VEZ,5728
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,27,BAGREM,683
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,38,VOĆKE OSTALE,152
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,39,OSTALA TVRDA BJELOGORICA,135
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,42,LIPA,2822
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,50,DOMAĆE TOPOLE,21
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,13,Šumarija Vrbanja,59,OSTALA MEKA BJELOGORICA,1844
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,01,HRAST LUŽNJAK,7600
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,04,HRAST CER,8420
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,12,JASEN POLJSKI,1508
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,15,JASEN AMERIČKI,1048
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,16,GRAB OBIČNI,1574
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,22,KLEN,1206
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,26,BRIJEST VEZ,1513
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,27,BAGREM,6115
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,28,ORAH CRNI,4914
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,31,TREŠNJA DIVLJA,336
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,38,VOĆKE OSTALE,87
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,39,OSTALA TVRDA BJELOGORICA,2769
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,42,LIPA,1
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,46,BIJELA VRBA,1120
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,47,BIJELA TOPOLA,3
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,48,CRNA TOPOLA,7
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,14,Šumarija Vukovar,58,EA.TOPOLE,325
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,01,HRAST LUŽNJAK,21070
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,12,JASEN POLJSKI,6451
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,15,JASEN AMERIČKI,799
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,16,GRAB OBIČNI,12471
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,22,KLEN,4106
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,26,BRIJEST VEZ,3086
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,38,VOĆKE OSTALE,145
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,39,OSTALA TVRDA BJELOGORICA,11
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,42,LIPA,263
2015,01,UPRAVA ŠUMA PODRUŽNICA VINKOVCI,15,Šumarija Županja,59,OSTALA MEKA BJELOGORICA,885
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,01,HRAST LUŽNJAK,395
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,12,JASEN POLJSKI,964
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,15,JASEN AMERIČKI,1465
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,16,GRAB OBIČNI,880
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,27,BAGREM,4119
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,39,OSTALA TVRDA BJELOGORICA,3787
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,46,BIJELA VRBA,501
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,47,BIJELA TOPOLA,444
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,48,CRNA TOPOLA,112
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,58,EA.TOPOLE,590
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,01,Šumarija Batina,59,OSTALA MEKA BJELOGORICA,452
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,01,HRAST LUŽNJAK,118
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,12,JASEN POLJSKI,2939
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,39,OSTALA TVRDA BJELOGORICA,9636
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,43,JOHA CRNA,458
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,46,BIJELA VRBA,2114
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,47,BIJELA TOPOLA,381
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,51,I-214,484
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,58,EA.TOPOLE,3103
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,02,Šumarija Baranjsko Petrovo Selo,59,OSTALA MEKA BJELOGORICA,241
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,01,HRAST LUŽNJAK,5138
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,04,HRAST CER,501
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,07,HRAST CRVENI,287
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,12,JASEN POLJSKI,1611
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,16,GRAB OBIČNI,3465
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,27,BAGREM,11524
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,28,ORAH CRNI,2634
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,31,TREŠNJA DIVLJA,78
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,39,OSTALA TVRDA BJELOGORICA,5210
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,42,LIPA,2246
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,46,BIJELA VRBA,341
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,47,BIJELA TOPOLA,739
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,58,EA.TOPOLE,6194
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,59,OSTALA MEKA BJELOGORICA,154
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,62,BIJELI-OBIČNI BOR,62
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,63,CRNI BOR,1
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,67,AMERIČKI BOROVAC,69
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,03,Šumarija Darda,79,OSTALA CRNOGORICA,42
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,01,HRAST LUŽNJAK,3420
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,02,HRAST KITNJAK,451
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,04,HRAST CER,6833
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,10,BUKVA OBIČNA,496
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,12,JASEN POLJSKI,16
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,16,GRAB OBIČNI,12293
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,27,BAGREM,4652
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,38,VOĆKE OSTALE,154
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,39,OSTALA TVRDA BJELOGORICA,783
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,42,LIPA,15
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,59,OSTALA MEKA BJELOGORICA,1202
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,04,Šumarija Đakovo,79,OSTALA CRNOGORICA,63
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,01,HRAST LUŽNJAK,3180
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,04,HRAST CER,39
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,12,JASEN POLJSKI,786
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,16,GRAB OBIČNI,8169
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,27,BAGREM,9180
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,39,OSTALA TVRDA BJELOGORICA,9218
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,42,LIPA,2006
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,46,BIJELA VRBA,3944
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,47,BIJELA TOPOLA,2325
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,48,CRNA TOPOLA,26
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,58,EA.TOPOLE,8286
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,05,Šumarija Osijek,59,OSTALA MEKA BJELOGORICA,994
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,01,HRAST LUŽNJAK,504
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,12,JASEN POLJSKI,134
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,15,JASEN AMERIČKI,460
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,26,BRIJEST VEZ,142
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,27,BAGREM,721
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,28,ORAH CRNI,497
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,39,OSTALA TVRDA BJELOGORICA,1614
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,47,BIJELA TOPOLA,241
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,58,EA.TOPOLE,4508
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,06,Šumarija Tikveš-Bilje,59,OSTALA MEKA BJELOGORICA,533
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,07,Šumarija Valpovo,01,HRAST LUŽNJAK,6289
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,07,Šumarija Valpovo,04,HRAST CER,530
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,07,Šumarija Valpovo,12,JASEN POLJSKI,2665
2015,02,UPRAVA ŠUMA PODRUŽNICA OSIJEK,07,Šumarija Valpovo,16,GRAB OBIČNI,13671
